"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1052",594986,"Kyle Ryan",2019,"1052","100.0","0.243","0.097","0.301","0.341","0.292","0.302","0.239","55","226","88.9","6.1","2130","87.4","87.27","107","453","594","-0.1","6.07","110","150","110","150","295","321","296"
"1048",596043,"Daniel Mengden",2019,"1048","100.0","0.254","0.168","0.283","0.422","0.322","0.339","0.265","59","232","89.1","19.0","2195","86.7","86.81","68","449","597","0.1","6.27","111","149","118","151","298","323","299"
"1044",606131,"Luis Perdomo",2019,"1044","100.0","0.252","0.120","0.296","0.372","0.289","0.317","0.267","69","274","90.3","5.5","1995","90.9","90.07","100","504","533","-0.8","5.66","114","151","115","148","305","328","306"
"1043",519293,"Will Smith",2019,"1043","100.0","0.196","0.162","0.277","0.357","0.261","0.273","0.210","46","235","89.6","13.9","2242","86.4","85.93","170","495","544","-0.5","5.86","109","150","114","146","305","332","302"
"1041",544727,"Jeurys Familia",2019,"1041","100.0","0.274","0.164","0.350","0.438","0.356","0.336","0.244","62","226","87.5","9.0","2171","93.6","92.44","124","433","599","-1.2","5.57","111","149","111","145","295","314","293"
"1039",607481,"Aaron Bummer",2019,"1039","100.0","0.184","0.068","0.229","0.252","0.235","0.256","0.198","43","234","89.6","-2.8","2075","93.6","93.32","119","489","545","-0.3","5.94","109","148","111","146","292","319","297"
"1038",606625,"Reyes Moronta",2019,"1038","100.0","0.197","0.101","0.274","0.298","0.274","0.301","0.203","41","208","87.6","17.4","2425","91.9","91.64","130","438","586","-0.3","5.96","108","148","113","147","301","327","295"
"1030",518452,"Chad Bettis",2019,"1030","100.0","0.301","0.197","0.329","0.498","0.361","0.329","0.272","78","259","90.0","2.5","1927","88.5","88.45","100","478","543","-0.1","5.92","111","152","114","147","307","333","306"
"1028",596112,"Robert Stephenson",2019,"1028","100.0","0.182","0.195","0.231","0.377","0.262","0.255","0.196","43","236","87.3","19.1","2584","88.4","87.74","201","512","513","-0.7","5.71","116","153","118","145","293","313","289"
"1027",592468,"Nick Kingham",2019,"1027","100.0","0.341","0.258","0.390","0.598","0.416","0.360","0.281","78","229","88.5","14.6","2260","88.0","87.22","97","484","536","-0.8","5.69","110","150","120","148","304","324","301"
"1026",592454,"Tommy Kahnle",2019,"1026","100.0","0.200","0.164","0.279","0.364","0.272","0.269","0.202","45","225","88.4","6.0","1868","92.6","93.13","191","526","496","0.5","6.55","109","152","115","149","294","323","289"
"1023",595014,"Blake Treinen",2019,"1023","100.0","0.257","0.159","0.308","0.416","0.336","0.342","0.253","58","226","88.0","12.5","2380","94.9","93.19","135","506","515","-1.7","5.28","109","147","117","148","300","324","299"
"1022",656685,"Brett Martin",2019,"1022","100.0","0.280","0.136","0.340","0.416","0.315","0.327","0.271","72","257","89.8","6.6","2295","89.1","89.06","145","522","491","0.0","6.18","108","152","114","147","293","321","299"
"1021",489446,"Kirby Yates",2019,"1021","100.0","0.186","0.077","0.328","0.262","0.228","0.229","0.174","41","221","86.9","11.0","1925","90.4","89.17","174","503","507","-1.2","5.58","117","152","115","151","302","326","306"
"1021",592135,"Cam Bedrosian",2019,"1021","100.0","0.207","0.129","0.253","0.336","0.270","0.295","0.220","48","232","88.7","10.6","2497","87.9","87.23","135","448","565","-0.7","5.80","112","150","114","148","293","318","293"
"1020",453284,"Blake Parker",2019,"1020","100.0","0.235","0.204","0.267","0.438","0.315","0.358","0.276","53","226","88.9","14.7","1819","85.1","85.71","122","446","569","0.6","6.60","109","152","116","148","298","324","294"
"1019",592229,"Dylan Covey",2019,"1019","100.0","0.306","0.200","0.326","0.506","0.372","0.405","0.327","75","245","89.6","11.0","1993","90.8","90.18","83","462","553","-0.6","5.70","108","150","113","148","295","322","297"
"1016",605155,"Colten Brewer",2019,"1016","100.0","0.277","0.150","0.335","0.427","0.344","0.331","0.255","59","213","88.8","6.7","2592","87.7","86.50","120","432","580","-1.2","5.61","108","148","116","147","284","321","291"
"1016",593140,"Michael Feliz",2019,"1016","100.0","0.212","0.202","0.264","0.413","0.306","0.297","0.202","44","208","87.7","18.8","2296","91.9","92.06","138","476","535","0.2","6.35","110","148","121","148","306","325","300"
"1005",458006,"Matt Albers",2019,"1005","100.0","0.239","0.158","0.283","0.396","0.311","0.312","0.238","53","222","87.2","7.7","2096","88.7","88.93","100","415","581","0.2","6.27","109","154","113","149","302","319","294"
"999",518774,"Matt Harvey",2019,"999","100.0","0.275","0.253","0.276","0.528","0.368","0.401","0.310","63","229","90.7","12.4","2248","89.0","87.92","94","446","547","-1.1","5.59","110","153","113","148","296","318","295"
"998",554340,"Yimi Garcia",2019,"998","100.0","0.178","0.249","0.172","0.427","0.276","0.263","0.184","40","225","87.2","23.4","2623","89.1","88.37","127","475","511","-0.7","5.68","114","157","119","145","297","318","293"
"997",542960,"Brad Brach",2019,"997","100.0","0.278","0.127","0.366","0.405","0.332","0.318","0.253","57","205","88.7","15.0","2195","90.6","89.51","130","477","516","-1.1","5.54","114","151","113","150","297","319","295"
"995",489265,"Sergio Romo",2019,"995","100.0","0.221","0.150","0.264","0.372","0.271","0.275","0.212","50","226","84.9","19.6","2552","80.0","79.39","147","485","507","-0.6","5.96","110","159","116","147","299","328","305"
"994",444468,"Hector Rondon",2019,"994","100.0","0.242","0.199","0.264","0.442","0.319","0.316","0.240","56","231","87.1","8.1","2146","92.9","92.68","107","472","516","-0.2","6.14","110","153","118","149","290","317","297"
"989",547973,"Aroldis Chapman",2019,"989","100.0","0.185","0.078","0.292","0.263","0.242","0.262","0.194","38","205","86.4","12.5","2490","94.2","94.74","147","466","521","0.5","6.55","106","151","113","148","296","323","287"
"987",642152,"Lou Trivino",2019,"987","100.0","0.265","0.161","0.320","0.426","0.333","0.298","0.227","61","230","86.9","16.0","2249","93.3","92.92","134","476","507","-0.4","6.07","110","147","118","150","299","323","299"
"984",501625,"Jose Alvarez",2019,"984","100.0","0.284","0.147","0.330","0.431","0.319","0.314","0.267","66","232","86.1","7.7","2264","87.4","87.53","116","507","471","0.1","6.34","109","150","117","149","297","322","294"
"981",584171,"Hector Velazquez",2019,"981","100.0","0.275","0.185","0.323","0.460","0.349","0.354","0.268","58","211","88.4","16.1","1916","88.1","88.62","106","445","529","0.5","6.46","112","149","117","148","284","321","293"
"980",608648,"Tyler Duffey",2019,"980","100.0","0.202","0.138","0.279","0.339","0.254","0.268","0.206","44","218","89.4","14.9","2403","88.6","88.43","164","495","480","-0.2","6.16","109","152","115","145","298","325","295"
"978",607237,"Amir Garrett",2019,"978","100.0","0.213","0.145","0.303","0.357","0.307","0.293","0.204","44","207","87.5","5.1","1936","89.8","89.89","166","429","542","0.1","6.38","115","152","117","146","292","315","289"
"978",592222,"Alex Claudio",2019,"978","100.0","0.246","0.177","0.268","0.422","0.318","0.311","0.244","57","232","85.8","3.3","2094","79.6","78.04","109","446","516","-1.6","5.55","110","152","111","150","300","316","296"
"978",518489,"Ryan Brasier",2019,"978","100.0","0.238","0.173","0.286","0.411","0.306","0.333","0.251","51","214","89.0","16.7","2318","91.8","92.52","160","516","459","0.7","6.55","109","151","117","149","287","323","294"
"975",517008,"Alex Colome",2019,"975","100.0","0.191","0.159","0.217","0.350","0.261","0.339","0.255","42","220","91.3","10.4","2143","91.5","91.13","141","484","488","-0.4","5.95","112","150","113","148","294","322","295"
"975",621295,"Nick Wittgren",2019,"975","100.0","0.218","0.190","0.253","0.407","0.285","0.325","0.254","47","216","92.4","15.8","2184","89.7","90.13","106","455","519","0.4","6.57","111","153","118","150","290","314","289"
"975",595191,"Jerad Eickhoff",2019,"975","100.0","0.261","0.302","0.261","0.563","0.364","0.358","0.255","58","222","89.2","16.8","2562","83.1","82.74","116","436","530","-0.4","6.02","112","152","117","150","301","325","295"
"972",453192,"Andrew Miller",2019,"972","100.0","0.225","0.175","0.283","0.400","0.320","0.316","0.216","45","200","88.5","17.0","2398","86.3","86.91","131","426","537","0.6","6.49","110","148","109","148","299","324","301"
"971",657024,"Erik Swanson",2019,"971","100.0","0.243","0.274","0.241","0.517","0.328","0.348","0.263","56","230","91.4","16.4","2172","90.4","90.85","107","472","496","0.5","6.50","108","153","114","147","293","321","294"
"966",448179,"Rich Hill",2019,"966","100.0","0.223","0.172","0.284","0.395","0.292","0.271","0.204","48","215","86.8","10.5","2665","82.7","82.00","119","458","499","-0.7","5.96","112","156","113","145","294","313","291"
"966",573185,"Dan Straily",2019,"966","100.0","0.349","0.397","0.325","0.746","0.464","0.459","0.343","73","209","91.4","21.6","2255","86.9","86.47","80","434","526","-0.4","5.99","106","151","118","148","306","331","303"
"963",453329,"Clay Buchholz",2019,"963","100.0","0.306","0.260","0.321","0.566","0.378","0.384","0.301","72","235","86.8","10.7","2155","83.0","82.81","93","454","506","-0.2","6.13","111","153","114","150","302","322","300"
"961",532077,"Roberto Osuna",2019,"961","100.0","0.190","0.131","0.236","0.321","0.237","0.266","0.214","45","237","86.1","13.9","2374","92.1","91.33","174","517","440","-0.8","5.99","111","154","116","150","294","321","300"
"959",572362,"Robbie Erlin",2019,"959","100.0","0.312","0.126","0.375","0.437","0.336","0.334","0.280","72","231","87.9","9.8","2271","86.0","85.42","109","459","499","-0.6","5.94","111","150","116","147","303","326","306"
"959",553878,"Felipe Vazquez",2019,"959","100.0","0.197","0.119","0.306","0.317","0.247","0.268","0.207","43","218","87.3","14.3","2610","93.4","92.32","140","482","473","-1.1","5.61","110","149","118","147","310","328","298"
"958",676606,"Nick Margevicius",2019,"958","100.0","0.307","0.239","0.332","0.546","0.379","0.370","0.298","73","238","88.5","10.3","2055","83.2","83.00","100","437","514","-0.2","6.05","113","153","112","149","306","328","305"
"949",572888,"Shane Greene",2019,"949","100.0","0.200","0.135","0.239","0.335","0.257","0.310","0.235","46","230","89.5","13.5","2354","88.4","86.97","114","434","509","-1.4","5.32","110","151","114","149","303","331","298"
"948",544365,"Manny Banuelos",2019,"948","100.0","0.303","0.227","0.333","0.530","0.388","0.374","0.285","60","198","88.9","16.0","2122","87.5","86.74","99","405","538","-0.8","5.87","108","149","110","146","292","316","296"
"946",543272,"Brad Hand",2019,"946","100.0","0.242","0.142","0.364","0.384","0.292","0.288","0.228","53","219","88.2","20.7","2445","86.4","84.16","138","449","493","-2.2","4.90","106","150","113","148","289","312","288"
"945",572403,"Drew VerHagen",2019,"945","100.0","0.304","0.200","0.357","0.504","0.370","0.342","0.267","70","230","89.1","8.8","2289","88.2","87.81","96","420","518","-0.4","5.94","109","149","114","148","298","326","292"
"941",543118,"Oliver Drake",2019,"941","100.0","0.181","0.176","0.225","0.357","0.261","0.278","0.205","36","199","88.9","7.9","1583","87.8","88.08","167","463","475","0.3","6.44","109","157","116","148","296","325","299"
"941",461872,"Anthony Swarzak",2019,"941","100.0","0.251","0.203","0.280","0.454","0.332","0.341","0.256","52","207","89.9","12.9","2372","89.0","88.71","117","415","525","-0.3","5.88","109","151","112","149","303","323","297"
"937",461325,"Tyler Clippard",2019,"937","100.0","0.176","0.181","0.207","0.356","0.260","0.268","0.187","38","216","85.8","23.1","2101","83.9","83.26","135","472","455","-0.6","6.01","111","153","117","150","288","313","290"
"935",501789,"Will Harris",2019,"935","100.0","0.196","0.098","0.247","0.294","0.235","0.278","0.225","42","214","87.5","4.3","2631","87.1","86.72","117","394","539","-0.4","6.21","112","154","116","150","289","317","299"
"935",605538,"Matt Wisler",2019,"935","100.0","0.272","0.218","0.343","0.490","0.339","0.301","0.241","56","206","88.3","15.7","2385","86.2","84.96","146","455","476","-1.2","5.50","111","153","117","147","304","325","299"
"934",673633,"Yoshihisa Hirano",2019,"934","100.0","0.249","0.146","0.317","0.395","0.308","0.300","0.218","51","205","88.2","11.3","1723","87.2","86.86","143","450","480","-0.3","5.93","110","152","116","150","302","328","302"
"934",605195,"Kyle Crick",2019,"934","100.0","0.224","0.208","0.274","0.432","0.345","0.307","0.182","41","183","86.7","14.9","2684","90.1","89.44","125","422","505","-0.7","5.87","110","149","123","148","308","327","300"
"933",502154,"Zack Britton",2019,"933","100.0","0.182","0.072","0.226","0.254","0.247","0.277","0.200","38","209","87.8","-8.4","2080","92.8","91.64","107","390","540","-1.2","5.49","107","152","112","148","293","322","287"
"932",656605,"Mitch Keller",2019,"932","100.0","0.348","0.198","0.478","0.546","0.392","0.308","0.258","72","207","87.6","11.2","2528","91.3","89.44","120","479","449","-1.9","5.86","109","150","119","148","304","324","297"
"925",475054,"Chaz Roe",2019,"925","100.0","0.251","0.097","0.359","0.349","0.310","0.306","0.232","49","195","86.5","12.3","2789","84.6","83.25","97","349","574","-1.3","5.67","108","155","115","148","294","323","295"
"923",518715,"Cory Gearrin",2019,"923","100.0","0.261","0.123","0.313","0.384","0.318","0.335","0.263","55","211","88.6","8.3","2476","87.9","86.80","81","405","512","-1.1","5.65","108","153","115","146","293","317","289"
"921",641835,"Tim Mayza",2019,"921","100.0","0.231","0.190","0.276","0.421","0.313","0.339","0.257","45","195","87.2","6.1","2153","91.8","92.08","143","438","480","0.3","6.41","107","150","114","147","302","322","297"
"918",641302,"Tyler Alexander",2019,"918","100.0","0.302","0.204","0.347","0.507","0.347","0.334","0.276","68","225","90.4","17.2","2224","87.3","86.84","88","481","433","-0.5","5.89","106","148","115","147","300","326","285"
"915",605280,"Clay Holmes",2019,"915","100.0","0.232","0.134","0.301","0.366","0.332","0.340","0.233","45","194","88.6","0.4","2226","90.3","89.97","94","342","561","-0.3","5.97","110","147","122","146","303","324","298"
"914",605121,"Justin Anderson",2019,"914","100.0","0.232","0.199","0.308","0.431","0.333","0.310","0.209","42","181","88.0","18.6","2268","89.3","89.36","119","419","494","0.1","6.31","112","151","113","147","294","316","291"
"914",641627,"Trevor Gott",2019,"914","100.0","0.216","0.100","0.278","0.316","0.261","0.307","0.234","41","190","88.6","13.4","2105","91.9","90.95","106","440","470","-1.0","5.71","109","151","115","148","301","328","298"
"911",518566,"Taylor Cole",2019,"911","100.0","0.286","0.113","0.366","0.399","0.325","0.321","0.280","58","203","86.8","7.1","2212","89.4","90.07","113","420","484","0.7","6.61","110","150","114","147","292","318","290"
"908",516969,"Kelvin Herrera",2019,"908","100.0","0.288","0.173","0.349","0.462","0.339","0.326","0.268","60","208","86.7","18.4","2197","92.2","91.54","119","451","454","-0.7","5.85","110","149","114","147","295","320","295"
"906",622259,"Trey Wingenter",2019,"906","100.0","0.187","0.137","0.271","0.324","0.282","0.302","0.201","34","182","88.7","15.2","2164","91.3","91.82","151","415","485","0.5","6.48","115","151","115","149","305","327","306"
"903",607192,"Tyler Glasnow",2019,"903","100.0","0.186","0.088","0.265","0.274","0.222","0.235","0.181","40","215","87.4","10.5","2445","92.8","94.88","112","394","508","2.1","7.37","109","153","113","146","288","322","296"
"903",669203,"Corbin Burnes",2019,"903","100.0","0.330","0.292","0.424","0.623","0.417","0.361","0.280","70","212","90.0","10.7","2692","91.6","91.75","164","443","454","0.1","6.18","110","157","114","152","301","319","293"
"901",641838,"Kevin McCarthy",2019,"901","100.0","0.285","0.130","0.318","0.414","0.315","0.312","0.266","68","239","89.9","3.6","1982","88.7","89.62","95","465","428","0.9","6.66","110","149","117","141","300","326","302"
"900",663432,"Tanner Rainey",2019,"900","100.0","0.188","0.159","0.289","0.347","0.310","0.318","0.195","32","170","90.7","7.5","2435","94.6","94.55","168","413","481","-0.1","6.17","112","149","113","148","305","316","297"
"900",594027,"Tayron Guerrero",2019,"900","100.0","0.246","0.170","0.282","0.415","0.352","0.370","0.246","42","171","90.2","13.5","2140","96.6","96.94","127","452","442","0.3","6.48","107","152","118","146","300","326","299"
"898",623184,"Scott Oberg",2019,"898","100.0","0.196","0.095","0.248","0.291","0.249","0.300","0.231","39","199","88.2","8.0","2316","90.3","90.60","118","423","472","0.3","6.12","112","152","115","147","308","334","311"
"897",519008,"T.J. McFarland",2019,"897","100.0","0.316","0.156","0.349","0.471","0.350","0.361","0.309","71","225","88.4","0.0","1934","86.9","84.91","97","443","452","-2.0","5.18","109","149","116","150","300","325","301"
"895",605177,"Andrew Chafin",2019,"895","100.0","0.257","0.109","0.359","0.366","0.301","0.312","0.250","52","202","87.9","12.5","2253","90.1","89.92","151","443","447","-0.2","6.29","110","153","115","151","299","327","303"
"894",523260,"Joe Kelly",2019,"894","100.0","0.244","0.139","0.323","0.383","0.306","0.291","0.220","49","201","89.1","0.8","2483","92.7","91.76","99","375","516","-0.9","5.84","110","156","118","144","297","318","295"
"889",643778,"Tyler Webb",2019,"889","100.0","0.172","0.156","0.187","0.328","0.252","0.294","0.220","33","192","86.4","15.4","2112","85.9","85.99","96","421","462","0.1","6.24","115","152","113","150","297","323","301"
"888",545064,"Jairo Diaz",2019,"888","100.0","0.251","0.179","0.318","0.430","0.315","0.301","0.240","56","223","90.1","8.1","2273","93.1","92.24","135","457","428","-0.9","5.48","114","151","116","146","309","335","308"
"885",543483,"Matt Magill",2019,"885","100.0","0.251","0.187","0.328","0.438","0.316","0.328","0.259","51","203","90.9","14.1","2429","91.1","91.56","138","427","455","0.5","6.49","110","154","116","147","297","320","290"
"881",407845,"Fernando Rodney",2019,"881","100.0","0.269","0.126","0.344","0.396","0.332","0.321","0.240","49","182","87.6","9.2","1995","90.4","89.95","104","393","485","-0.5","5.96","110","149","115","148","297","314","296"
"878",656713,"Brendan McKay",2019,"878","100.0","0.268","0.207","0.333","0.475","0.333","0.329","0.261","53","198","91.2","17.5","2148","89.7","89.50","102","429","448","-0.2","6.23","107","159","117","149","298","326","297"
"877",502026,"Jeremy Jeffress",2019,"877","100.0","0.269","0.124","0.327","0.393","0.319","0.341","0.273","54","201","86.9","7.7","2137","89.9","89.69","87","420","445","-0.2","6.17","109","156","112","150","302","321","294"
"870",621363,"Colin Poche",2019,"870","100.0","0.181","0.192","0.238","0.374","0.279","0.263","0.171","33","182","89.5","30.3","2295","91.9","92.96","163","465","398","1.1","6.93","107","153","112","148","296","326","298"
"868",607560,"Ryne Harper",2019,"868","100.0","0.257","0.162","0.301","0.419","0.297","0.324","0.268","54","210","89.2","14.8","2122","80.0","79.79","102","421","445","-0.2","6.08","110","154","115","147","293","323","291"
"866",641755,"Tyler Kinley",2019,"866","100.0","0.238","0.122","0.288","0.359","0.318","0.330","0.241","43","181","88.0","15.2","2421","91.2","89.18","120","406","457","-2.0","5.00","108","153","117","148","302","326","298"
"865",661255,"Yoan Lopez",2019,"865","100.0","0.232","0.214","0.234","0.446","0.298","0.383","0.312","52","224","92.2","11.8","2236","91.4","91.76","88","415","449","0.4","6.36","112","153","118","151","304","329","303"
"865",455119,"Chris Martin",2019,"865","100.0","0.249","0.163","0.314","0.411","0.281","0.294","0.247","52","209","88.7","8.2","2208","93.3","93.63","123","470","395","0.3","6.38","110","152","114","149","298","324","301"
"863",571946,"Shelby Miller",2019,"863","100.0","0.317","0.180","0.336","0.497","0.384","0.385","0.284","58","183","89.6","13.7","2312","90.3","90.36","72","386","474","0.1","6.40","107","150","112","148","295","320","302"
"863",650644,"Aaron Civale",2019,"863","100.0","0.216","0.152","0.252","0.368","0.269","0.282","0.236","44","204","87.0","15.0","2501","87.5","86.42","83","390","470","-1.1","5.46","111","153","116","152","292","317","290"
"861",594965,"Daniel Ponce de Leon",2019,"861","100.0","0.207","0.144","0.256","0.351","0.287","0.296","0.210","36","174","88.3","15.2","2378","90.7","89.59","114","423","434","-1.1","5.58","113","152","109","149","295","319","297"
"855",445213,"Brandon Kintzler",2019,"855","100.0","0.215","0.144","0.255","0.359","0.265","0.297","0.238","45","209","89.4","8.4","2066","91.1","91.44","71","381","465","0.3","6.31","111","151","111","151","297","321","299"
"848",473879,"Sam Dyson",2019,"848","100.0","0.230","0.126","0.278","0.357","0.274","0.285","0.231","53","230","89.9","5.4","2395","91.6","89.86","77","417","423","-1.7","5.16","111","151","113","147","300","327","297"
"847",606273,"Roenis Elias",2019,"847","100.0","0.236","0.190","0.259","0.426","0.307","0.341","0.259","46","195","88.7","15.6","2400","89.6","87.55","110","411","431","-2.1","5.27","107","152","111","145","296","318","293"
"839",451584,"Wade Davis",2019,"839","100.0","0.291","0.183","0.349","0.474","0.374","0.366","0.273","51","175","89.4","14.9","2552","89.7","89.53","92","367","468","-0.2","5.80","115","152","115","147","311","334","310"
"837",663465,"Kolby Allard",2019,"837","100.0","0.281","0.108","0.327","0.389","0.322","0.331","0.282","52","185","88.5","10.2","2042","88.4","87.63","72","379","453","-0.8","5.72","105","152","115","147","294","324","298"
"837",519151,"Ryan Pressly",2019,"837","100.0","0.188","0.122","0.258","0.310","0.233","0.255","0.208","37","197","86.6","6.8","2880","89.6","88.55","153","425","412","-1.0","5.64","113","154","117","151","292","318","299"
"836",657031,"Josh Taylor",2019,"836","100.0","0.229","0.114","0.321","0.343","0.280","0.280","0.213","40","175","86.5","13.1","2305","91.8","92.33","136","411","423","0.5","6.47","111","151","117","148","285","321","291"
"834",605359,"Evan Marshall",2019,"834","100.0","0.228","0.125","0.266","0.353","0.289","0.310","0.237","42","184","86.9","9.8","2181","89.5","88.58","98","399","435","-0.9","5.64","109","149","113","147","293","320","295"
"832",504379,"Juan Nicasio",2019,"832","100.0","0.298","0.141","0.368","0.440","0.339","0.351","0.288","57","191","89.4","9.7","2003","90.4","89.96","85","402","419","-0.4","5.93","110","151","119","149","301","324","294"
"824",657571,"Caleb Ferguson",2019,"824","100.0","0.234","0.186","0.294","0.419","0.331","0.337","0.247","39","167","87.2","15.4","2465","90.5","89.90","94","399","417","-0.6","5.95","111","155","118","144","298","316","292"
"818",552640,"Andrew Kittredge",2019,"818","100.0","0.263","0.144","0.336","0.407","0.305","0.285","0.230","51","194","86.9","6.3","2398","92.0","92.17","135","429","385","0.2","6.32","108","159","118","149","297","327","299"
"818",572703,"Luke Bard",2019,"818","100.0","0.228","0.167","0.248","0.394","0.294","0.325","0.255","41","180","87.5","17.9","2760","89.6","89.09","106","374","439","-0.5","5.84","113","153","116","147","294","316","290"
"813",453265,"Tony Watson",2019,"813","100.0","0.264","0.175","0.290","0.439","0.320","0.328","0.267","56","212","87.4","11.1","2352","89.6","88.54","111","428","380","-1.1","5.76","107","149","113","146","301","328","298"
"810",571704,"Ken Giles",2019,"810","100.0","0.188","0.131","0.301","0.319","0.247","0.248","0.184","36","191","87.7","15.6","2284","91.7","90.00","164","410","400","-1.7","5.37","111","155","117","150","306","328","300"
"800",488748,"Ryan Buchter",2019,"800","100.0","0.251","0.204","0.304","0.455","0.334","0.353","0.268","42","167","88.6","21.6","2229","88.7","88.90","98","372","423","0.2","6.36","110","147","120","149","298","324","300"
"797",643256,"Adam Cimber",2019,"797","100.0","0.257","0.138","0.289","0.394","0.307","0.316","0.259","56","218","87.8","5.2","2144","82.0","81.74","82","404","387","-0.3","6.25","108","151","116","148","292","312","286"
"794",592473,"Adam Kolarek",2019,"794","100.0","0.229","0.148","0.259","0.376","0.281","0.289","0.236","48","210","87.6","0.2","2140","87.4","86.87","93","379","409","-0.5","6.12","109","151","110","148","291","316","293"
"787",456696,"David Hernandez",2019,"787","100.0","0.306","0.231","0.397","0.538","0.376","0.321","0.255","53","173","89.3","20.5","2350","89.2","88.77","128","396","388","-0.4","5.93","114","152","116","144","295","316","290"
"784",622446,"Jefry Rodriguez",2019,"784","100.0","0.270","0.157","0.301","0.427","0.325","0.341","0.260","48","178","90.7","10.0","2273","90.2","90.79","69","369","413","0.6","6.57","112","153","115","148","286","309","288"
"779",592169,"Austin Brice",2019,"779","100.0","0.214","0.150","0.248","0.364","0.292","0.298","0.222","37","173","88.0","13.6","2508","87.8","85.96","96","360","412","-1.8","5.20","109","156","118","148","303","324","297"
"779",593372,"Carlos Martinez",2019,"779","100.0","0.220","0.068","0.301","0.288","0.263","0.284","0.215","39","177","87.2","7.1","2059","91.5","89.68","110","387","388","-1.8","5.20","110","150","110","148","298","323","299"
"777",657053,"Touki Toussaint",2019,"777","100.0","0.270","0.147","0.345","0.417","0.352","0.328","0.226","44","163","87.9","14.1","2110","87.4","88.18","96","323","444","0.8","6.58","109","151","114","150","307","325","294"
"772",598271,"Brian Johnson",2019,"772","100.0","0.315","0.220","0.359","0.536","0.388","0.345","0.261","53","168","89.3","14.2","2504","81.0","80.70","70","309","459","-0.3","6.14","109","151","117","148","290","320","290"
"770",642231,"Jimmy Yacabonis",2019,"770","100.0","0.307","0.247","0.336","0.554","0.398","0.393","0.292","51","166","90.7","15.5","2323","89.9","88.74","74","324","444","-1.2","5.59","105","154","118","146","306","329","300"
"768",518875,"Shawn Kelley",2019,"768","100.0","0.291","0.259","0.319","0.550","0.362","0.367","0.283","55","189","88.3","19.3","2414","86.2","86.15","95","404","361","-0.1","6.10","111","156","113","149","296","324","301"
"763",624133,"Ranger Suarez",2019,"763","100.0","0.278","0.139","0.326","0.417","0.310","0.306","0.267","52","187","87.3","5.2","1906","88.8","88.31","78","347","412","-0.5","5.92","107","151","118","148","298","321","291"
"762",542947,"Richard Bleier",2019,"762","100.0","0.295","0.177","0.317","0.473","0.333","0.297","0.259","65","220","89.0","1.9","1929","87.7","87.51","67","393","362","-0.2","6.11","106","151","112","146","299","324","298"
"759",606424,"Jarlin Garcia",2019,"759","100.0","0.216","0.103","0.250","0.319","0.259","0.316","0.251","40","185","88.5","11.8","2310","88.4","87.97","74","356","401","-0.4","6.01","105","154","115","148","302","325","297"
"753",614179,"Jose Ruiz",2019,"753","100.0","0.335","0.168","0.391","0.503","0.390","0.358","0.279","56","167","88.3","18.7","2261","93.0","92.26","91","376","374","-0.7","5.78","107","147","113","145","293","319","293"
"752",621056,"Hunter Wood",2019,"752","100.0","0.256","0.161","0.289","0.417","0.303","0.301","0.252","46","180","87.3","19.7","2411","89.9","89.24","102","375","376","-0.7","5.82","108","154","117","148","292","320","294"
"751",608371,"Lucas Sims",2019,"751","100.0","0.201","0.214","0.256","0.416","0.302","0.279","0.184","31","154","88.6","25.4","2764","88.2","86.98","120","352","396","-1.2","5.48","113","150","118","146","292","312","288"
"751",543883,"Nick Vincent",2019,"751","100.0","0.267","0.193","0.317","0.460","0.324","0.332","0.265","47","176","89.9","16.6","2346","88.1","87.29","91","378","366","-0.8","5.73","110","149","117","147","297","319","289"
"742",571670,"Dylan Floro",2019,"742","100.0","0.253","0.121","0.307","0.374","0.285","0.303","0.260","46","182","87.7","9.9","2219","91.8","91.55","98","380","357","-0.2","6.20","112","154","116","146","296","315","294"
"738",542914,"Anthony Bass",2019,"738","100.0","0.179","0.125","0.207","0.304","0.241","0.310","0.246","30","168","88.0","5.8","1983","91.4","91.07","89","323","413","-0.3","6.04","108","154","113","147","297","319","291"
"737",467008,"Pedro Strop",2019,"737","100.0","0.217","0.191","0.276","0.408","0.314","0.311","0.208","33","152","89.3","9.0","2355","88.2","88.14","105","354","375","-0.1","6.05","116","151","113","154","295","321","298"
"732",656970,"Devin Smeltzer",2019,"732","100.0","0.265","0.201","0.294","0.466","0.326","0.351","0.283","50","189","90.1","17.1","2343","84.2","83.47","75","362","367","-0.7","5.77","108","152","115","145","298","325","291"
"732",596101,"Justin Shafer",2019,"732","100.0","0.265","0.219","0.318","0.484","0.355","0.321","0.236","41","155","88.4","19.0","2459","91.0","91.05","92","350","379","0.1","6.29","110","152","119","149","306","328","299"
"728",453385,"Clayton Richard",2019,"728","100.0","0.298","0.225","0.297","0.522","0.376","0.388","0.303","53","178","92.1","5.1","2198","87.4","86.18","50","339","383","-1.2","5.53","107","152","119","149","314","330","297"
