"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1855",607192,"Tyler Glasnow",2018,"1855","100.0","0.217","0.159","0.285","0.376","0.302","0.314","0.221","89","410","89.9","8.9","2488","92.8","94.78","237","819","1030","2.0","7.31","112","154","112","148","294","319","298"
"1805",669456,"Shane Bieber",2018,"1805","100.0","0.285","0.182","0.356","0.467","0.336","0.320","0.260","130","456","89.6","10.4","2204","88.6","88.74","221","845","956","0.1","6.23","109","152","111","150","285","315","294"
"1795",543135,"Nathan Eovaldi",2018,"1795","100.0","0.246","0.157","0.288","0.403","0.293","0.292","0.244","105","427","88.3","11.7","2134","92.7","91.96","211","965","820","-0.7","5.86","111","154","112","149","290","320","294"
"1794",592717,"Aaron Sanchez",2018,"1794","100.0","0.262","0.146","0.304","0.407","0.337","0.356","0.266","106","405","89.2","8.2","2272","90.6","90.55","189","761","1020","0.0","6.37","107","151","112","146","294","322","295"
"1792",543101,"Anthony DeSclafani",2018,"1792","100.0","0.266","0.212","0.298","0.479","0.336","0.317","0.251","118","443","88.6","11.7","2127","90.5","91.00","192","834","944","0.5","6.40","115","150","111","147","296","310","295"
"1792",519043,"Matt Moore",2018,"1792","100.0","0.305","0.236","0.342","0.540","0.386","0.372","0.291","128","420","90.5","15.8","2224","88.7","87.88","192","872","915","-0.8","5.90","107","151","112","147","295","316","292"
"1791",502239,"Trevor Cahill",2018,"1791","100.0","0.227","0.121","0.281","0.348","0.289","0.318","0.244","90","397","88.5","7.0","2172","87.3","86.89","216","775","1003","-0.4","6.05","111","149","118","151","296","321","300"
"1789",456701,"Homer Bailey",2018,"1789","100.0","0.313","0.228","0.331","0.541","0.377","0.371","0.302","141","451","89.6","12.1","1882","89.5","89.39","177","903","877","-0.1","6.21","114","150","109","145","297","309","287"
"1775",596043,"Daniel Mengden",2018,"1775","100.0","0.234","0.186","0.241","0.420","0.300","0.360","0.287","103","441","89.8","13.3","2146","86.8","86.79","154","847","923","0.0","6.26","112","150","118","151","297","320","302"
"1752",605276,"David Hess",2018,"1752","100.0","0.262","0.225","0.269","0.488","0.350","0.339","0.250","106","404","88.2","18.3","2151","86.7","85.41","159","831","911","-1.3","5.52","111","154","113","148","292","318","296"
"1710",598271,"Brian Johnson",2018,"1710","100.0","0.263","0.180","0.301","0.443","0.335","0.335","0.259","104","395","89.3","15.8","2317","82.3","82.07","162","754","954","-0.2","6.18","110","151","115","149","280","315","290"
"1707",573186,"Marcus Stroman",2018,"1707","100.0","0.283","0.133","0.328","0.416","0.330","0.330","0.267","115","406","89.4","0.9","2423","89.3","88.22","167","745","951","-1.1","5.51","109","150","112","145","293","316","293"
"1668",451596,"Yovani Gallardo",2018,"1668","100.0","0.289","0.205","0.311","0.495","0.371","0.379","0.296","107","370","88.8","12.1","2116","88.8","88.17","118","672","991","-0.6","5.89","109","151","109","147","294","315","296"
"1649",643230,"Steven Brault",2018,"1649","100.0","0.244","0.140","0.292","0.384","0.332","0.350","0.251","84","344","88.3","10.7","2072","89.9","90.71","178","727","903","0.8","6.70","108","150","111","148","303","319","295"
"1638",608718,"Brent Suter",2018,"1638","100.0","0.258","0.197","0.286","0.456","0.321","0.325","0.265","102","395","85.7","15.5","2113","83.7","84.74","181","780","846","1.0","6.82","109","154","115","148","301","318","292"
"1628",605397,"Joe Musgrove",2018,"1628","100.0","0.253","0.136","0.297","0.389","0.296","0.290","0.234","113","447","87.8","10.8","2305","89.5","89.22","205","860","746","-0.3","5.95","110","151","112","148","306","323","299"
"1614",607625,"Seth Lugo",2018,"1614","100.0","0.217","0.107","0.270","0.324","0.258","0.281","0.225","81","374","86.9","10.5","2525","88.2","87.47","173","743","863","-0.7","5.95","112","150","109","148","294","319","301"
"1594",572362,"Robbie Erlin",2018,"1594","100.0","0.267","0.143","0.309","0.411","0.297","0.302","0.257","112","419","88.1","9.2","2173","86.5","85.78","163","784","807","-0.7","5.89","112","150","114","147","298","317","299"
"1582",621366,"Ryan Borucki",2018,"1582","100.0","0.256","0.131","0.294","0.387","0.305","0.323","0.261","96","375","88.3","11.6","2175","87.5","87.32","138","714","860","-0.2","6.26","108","152","111","144","294","315","287"
"1562",605541,"Mike Wright",2018,"1562","100.0","0.299","0.166","0.345","0.464","0.360","0.358","0.291","101","338","89.6","14.6","2155","90.5","89.87","142","713","839","-0.6","5.95","109","153","115","147","294","317","293"
"1553",450306,"Jason Vargas",2018,"1553","100.0","0.276","0.204","0.313","0.481","0.351","0.337","0.260","100","362","86.9","15.5","2301","82.6","81.88","181","682","861","-0.7","5.89","109","151","110","146","296","319","299"
"1529",622608,"Antonio Senzatela",2018,"1529","100.0","0.266","0.170","0.303","0.436","0.329","0.324","0.259","94","353","88.7","10.7","2114","89.7","89.99","136","653","867","0.3","6.22","113","151","113","146","300","321","302"
"1482",429719,"Edwin Jackson",2018,"1482","100.0","0.221","0.165","0.242","0.386","0.300","0.349","0.263","75","339","87.6","15.9","2252","90.0","89.73","142","689","787","-0.3","6.11","110","149","117","150","296","321","298"
"1479",445926,"Jesse Chavez",2018,"1479","100.0","0.235","0.142","0.278","0.377","0.277","0.292","0.238","84","358","88.8","12.4","2303","90.7","90.07","173","729","748","-0.6","5.88","110","151","112","149","298","320","296"
"1467",593334,"Domingo German",2018,"1467","100.0","0.242","0.215","0.300","0.457","0.332","0.301","0.226","81","335","87.8","15.2","2481","88.8","87.83","227","697","764","-1.0","5.72","108","155","111","148","296","322","292"
"1460",612434,"Miguel Castro",2018,"1460","100.0","0.236","0.132","0.259","0.368","0.312","0.357","0.267","75","318","87.5","11.2","2390","91.3","90.81","152","644","808","-0.5","6.12","108","152","115","146","293","317","294"
"1447",519141,"Drew Pomeranz",2018,"1447","100.0","0.297","0.205","0.344","0.502","0.384","0.374","0.274","87","293","90.2","14.1","2251","84.5","81.87","113","632","807","-2.6","4.76","108","152","114","149","284","317","288"
"1435",641771,"Chad Kuhl",2018,"1435","100.0","0.275","0.188","0.319","0.463","0.345","0.379","0.286","89","324","90.5","14.2","2294","91.7","91.27","148","628","793","-0.4","6.04","110","150","111","149","302","315","298"
"1431",572143,"Burch Smith",2018,"1431","100.0","0.292","0.205","0.341","0.497","0.373","0.355","0.259","90","308","89.5","14.1","2063","87.9","88.44","158","653","771","0.5","6.49","112","151","113","144","298","321","297"
"1419",608379,"Michael Wacha",2018,"1419","100.0","0.221","0.123","0.253","0.344","0.286","0.356","0.282","68","308","89.0","9.2","1998","88.3","89.01","148","641","768","0.7","6.61","113","149","110","148","296","315","296"
"1419",453329,"Clay Buchholz",2018,"1419","100.0","0.220","0.132","0.256","0.353","0.269","0.309","0.252","80","363","88.4","13.7","2169","84.4","84.28","148","686","727","-0.1","6.14","110","150","112","150","297","328","302"
"1409",570240,"Felix Pena",2018,"1409","100.0","0.247","0.145","0.290","0.392","0.304","0.308","0.250","87","352","88.7","13.3","2322","88.2","87.28","165","634","766","-0.9","5.76","110","151","108","148","292","319","301"
"1404",527048,"Martin Perez",2018,"1404","100.0","0.329","0.198","0.345","0.527","0.390","0.369","0.299","116","353","89.0","7.4","2058","89.3","88.43","115","642","758","-0.9","5.79","104","150","110","146","296","318","294"
"1402",543475,"Jordan Lyles",2018,"1402","100.0","0.249","0.159","0.295","0.408","0.308","0.299","0.223","83","333","88.2","11.6","2090","89.2","89.92","154","659","735","0.7","6.67","113","150","114","148","297","316","298"
"1393",592761,"Caleb Smith",2018,"1393","100.0","0.220","0.168","0.279","0.388","0.301","0.324","0.228","63","286","88.2","22.0","2282","88.5","86.44","185","667","719","-2.1","5.23","105","150","109","148","298","319","290"
"1389",584171,"Hector Velazquez",2018,"1389","100.0","0.290","0.125","0.325","0.415","0.334","0.341","0.285","97","335","88.7","8.9","1882","88.1","88.58","125","680","699","0.5","6.51","111","153","116","149","279","315","291"
"1382",642547,"Freddy Peralta",2018,"1382","100.0","0.178","0.153","0.238","0.331","0.278","0.299","0.195","49","275","88.8","21.6","2357","87.8","89.21","167","620","752","1.4","7.05","110","156","113","151","302","318","297"
"1381",448802,"Jaime Garcia",2018,"1381","100.0","0.258","0.201","0.295","0.459","0.349","0.345","0.250","82","318","91.1","12.9","2311","86.1","85.44","131","596","780","-0.7","5.86","108","153","114","146","299","321","291"
"1380",476451,"Jeremy Hellickson",2018,"1380","100.0","0.230","0.159","0.254","0.389","0.294","0.326","0.252","78","339","87.0","11.2","2220","84.3","83.13","124","641","722","-1.2","5.58","112","153","112","149","297","312","297"
"1379",598287,"Noe Ramirez",2018,"1379","100.0","0.237","0.199","0.290","0.435","0.323","0.319","0.236","75","317","89.2","13.6","2274","84.8","83.56","170","610","762","-1.2","5.61","111","152","112","147","296","321","299"
"1368",543278,"Blaine Hardy",2018,"1368","100.0","0.245","0.158","0.276","0.404","0.300","0.294","0.228","79","322","87.2","15.8","2176","83.2","82.91","125","621","744","-0.3","6.03","107","151","112","145","296","318","288"
"1345",542882,"Matt Andriese",2018,"1345","100.0","0.270","0.222","0.315","0.492","0.345","0.337","0.265","84","311","90.3","8.9","2283","88.5","87.22","177","688","648","-1.3","5.51","110","151","114","148","296","324","297"
"1328",641571,"Heath Fillmyer",2018,"1328","100.0","0.255","0.141","0.277","0.395","0.315","0.337","0.271","78","306","88.5","11.9","2204","88.2","87.45","129","587","735","-0.7","5.72","112","152","108","146","298","320","296"
"1316",623352,"Josh Hader",2018,"1316","100.0","0.132","0.132","0.221","0.265","0.219","0.236","0.152","36","272","87.5","20.4","2121","91.9","92.52","269","684","629","0.6","6.64","113","153","114","150","301","316","294"
"1316",433589,"Yusmeiro Petit",2018,"1316","100.0","0.221","0.172","0.242","0.392","0.272","0.300","0.233","76","344","87.4","19.3","2138","85.2","86.54","131","650","658","1.3","6.97","111","149","116","150","296","321","300"
"1315",630023,"Yonny Chirinos",2018,"1315","100.0","0.254","0.124","0.301","0.378","0.297","0.334","0.273","84","331","89.1","10.2","2115","91.1","90.79","160","663","641","-0.3","6.16","110","153","111","149","289","320","292"
"1313",572070,"Garrett Richards",2018,"1313","100.0","0.222","0.160","0.279","0.382","0.302","0.316","0.232","64","288","90.4","8.9","2774","91.7","90.43","161","565","745","-1.3","5.60","112","155","111","149","294","323","300"
"1304",592468,"Nick Kingham",2018,"1304","100.0","0.259","0.252","0.277","0.511","0.353","0.345","0.252","79","305","89.7","15.2","2222","88.6","87.41","154","612","676","-1.2","5.49","111","151","113","149","302","319","299"
"1296",571863,"Matt Koch",2018,"1296","100.0","0.267","0.225","0.264","0.492","0.348","0.413","0.309","88","329","90.6","11.1","2131","88.1","87.58","98","611","675","-0.5","5.93","110","151","113","151","304","331","305"
"1292",547179,"Michael Lorenzen",2018,"1292","100.0","0.258","0.113","0.294","0.371","0.311","0.326","0.261","78","302","87.3","6.1","2357","91.9","90.64","98","584","697","-1.3","5.47","112","148","111","146","297","309","293"
"1291",489119,"Wade Miley",2018,"1291","100.0","0.237","0.090","0.274","0.327","0.283","0.315","0.264","71","300","86.8","7.1","2214","85.0","84.05","127","568","712","-1.0","5.59","106","152","111","147","301","314","290"
"1283",607229,"Robert Gsellman",2018,"1283","100.0","0.250","0.132","0.294","0.382","0.300","0.297","0.232","76","304","88.3","8.6","2204","91.2","90.22","139","622","653","-1.0","5.80","112","151","109","148","293","318","300"
"1274",663855,"Jordan Hicks",2018,"1274","100.0","0.208","0.049","0.266","0.257","0.275","0.298","0.220","59","284","88.0","1.1","2153","97.3","97.38","129","528","734","0.1","6.30","112","145","104","147","296","314","298"
"1272",493603,"Adam Ottavino",2018,"1272","100.0","0.158","0.081","0.243","0.238","0.231","0.233","0.151","41","260","85.8","12.8","2550","87.3","87.93","164","498","765","0.6","6.59","114","151","113","145","300","323","301"
"1268",592644,"Adam Plutko",2018,"1268","100.0","0.261","0.294","0.259","0.555","0.364","0.342","0.246","78","299","88.9","23.3","2319","86.9","85.81","123","643","619","-1.1","5.59","111","153","113","150","282","312","294"
"1255",571656,"Buck Farmer",2018,"1255","100.0","0.255","0.144","0.302","0.399","0.332","0.321","0.244","67","263","88.1","14.9","2288","90.2","89.53","151","562","690","-0.7","5.96","110","151","114","146","296","317","289"
"1251",643338,"Chad Green",2018,"1251","100.0","0.229","0.143","0.307","0.373","0.274","0.300","0.237","64","279","91.0","17.7","2402","94.9","94.70","186","652","598","-0.2","6.22","108","154","112","147","292","322","291"
"1250",543169,"Brian Flynn",2018,"1250","100.0","0.295","0.122","0.335","0.417","0.344","0.365","0.295","87","295","90.8","8.1","2317","89.8","89.93","111","572","671","0.1","6.31","110","151","112","143","297","319","295"
"1247",571710,"Mychal Givens",2018,"1247","100.0","0.218","0.107","0.285","0.325","0.272","0.279","0.222","61","280","85.4","17.3","2363","93.0","92.82","156","623","617","-0.2","6.16","111","152","115","147","293","316","293"
"1238",547943,"Hyun Jin Ryu",2018,"1238","100.0","0.221","0.140","0.282","0.362","0.268","0.278","0.228","68","307","86.2","13.2","2052","84.6","84.83","156","568","665","0.2","6.38","109","154","114","147","298","316","293"
"1228",605151,"Archie Bradley",2018,"1228","100.0","0.229","0.151","0.283","0.380","0.293","0.293","0.221","62","271","88.6","10.0","2232","93.0","92.87","122","595","628","-0.1","6.25","110","150","113","151","301","328","302"
"1227",571951,"Bryan Mitchell",2018,"1227","100.0","0.294","0.187","0.303","0.481","0.375","0.377","0.288","85","289","90.0","8.8","2348","90.5","90.21","81","532","689","-0.3","6.21","113","149","116","147","293","316","301"
"1227",607352,"Joe Biagini",2018,"1227","100.0","0.323","0.205","0.355","0.529","0.391","0.365","0.286","96","297","88.3","8.7","2205","90.5","89.48","117","567","652","-1.0","5.89","108","150","114","145","294","320","293"
"1226",596295,"Austin Gomber",2018,"1226","100.0","0.277","0.154","0.336","0.432","0.338","0.365","0.284","81","292","87.8","14.4","2197","87.7","88.30","122","558","659","0.6","6.49","109","147","105","148","302","319","300"
"1224",606162,"Yefry Ramirez",2018,"1224","100.0","0.257","0.189","0.296","0.446","0.347","0.324","0.234","64","249","87.4","19.5","2310","89.6","89.53","146","562","654","-0.1","6.21","111","153","113","147","293","318","295"
"1215",435221,"Brandon McCarthy",2018,"1215","100.0","0.300","0.198","0.338","0.498","0.360","0.338","0.272","94","313","89.2","7.4","2279","88.8","87.66","98","576","628","-1.1","5.53","105","150","106","149","301","321","297"
"1211",502026,"Jeremy Jeffress",2018,"1211","100.0","0.182","0.089","0.250","0.271","0.234","0.271","0.215","49","269","88.3","3.0","2152","90.2","90.09","178","575","635","-0.1","6.16","110","153","112","148","299","318","294"
"1210",543272,"Brad Hand",2018,"1210","100.0","0.198","0.160","0.297","0.359","0.289","0.281","0.194","52","262","85.7","11.9","2513","87.3","84.39","165","507","692","-2.9","4.67","112","149","112","148","293","316","298"
"1204",543521,"Collin McHugh",2018,"1204","100.0","0.176","0.114","0.250","0.290","0.243","0.277","0.206","45","255","86.3","18.5","2537","85.8","85.38","171","544","652","-0.4","6.19","110","152","118","151","288","314","290"
"1203",474463,"Brett Anderson",2018,"1203","100.0","0.285","0.168","0.309","0.453","0.331","0.333","0.279","90","316","89.0","4.8","1975","86.0","85.11","97","568","627","-0.9","5.63","106","149","119","148","299","323","296"
"1202",553878,"Felipe Vazquez",2018,"1202","100.0","0.232","0.089","0.331","0.321","0.273","0.261","0.205","63","271","89.1","12.5","2472","94.1","92.99","190","630","568","-1.1","5.65","109","150","111","147","307","324","295"
"1193",544727,"Jeurys Familia",2018,"1193","100.0","0.221","0.081","0.306","0.303","0.269","0.279","0.214","60","271","86.6","10.0","2229","93.7","92.47","176","575","615","-1.2","5.63","113","149","114","150","295","319","300"
"1185",458708,"Josh Tomlin",2018,"1185","100.0","0.304","0.307","0.286","0.611","0.396","0.385","0.296","92","303","88.9","18.4","2455","83.9","82.44","111","580","597","-1.5","5.37","110","154","115","150","289","316","295"
"1184",502085,"David Robertson",2018,"1184","100.0","0.183","0.155","0.252","0.337","0.260","0.281","0.198","46","252","90.2","12.8","2656","87.7","87.67","170","522","661","0.0","6.33","109","156","112","148","294","323","291"
"1184",407845,"Fernando Rodney",2018,"1184","100.0","0.250","0.113","0.318","0.363","0.312","0.315","0.239","62","248","87.4","9.8","1971","90.8","90.18","138","513","667","-0.6","5.95","112","148","116","148","292","318","295"
"1182",592102,"Cody Allen",2018,"1182","100.0","0.231","0.179","0.294","0.410","0.323","0.313","0.207","58","251","90.1","20.9","2496","89.5","89.42","164","535","643","-0.1","6.22","109","151","112","149","288","315","294"
"1179",607374,"Nick Tropeano",2018,"1179","100.0","0.242","0.246","0.256","0.488","0.342","0.353","0.261","68","281","89.4","15.0","2036","85.5","83.71","142","518","654","-1.8","5.35","113","154","110","149","295","323","300"
"1176",523260,"Joe Kelly",2018,"1176","100.0","0.234","0.098","0.301","0.332","0.297","0.316","0.241","57","244","89.7","8.5","2409","92.9","91.61","134","522","648","-1.3","5.66","110","151","115","148","282","317","292"
"1172",621242,"Edwin Diaz",2018,"1172","100.0","0.160","0.082","0.281","0.241","0.214","0.218","0.160","41","257","87.8","11.9","2353","94.2","94.68","242","608","556","0.5","6.54","111","153","110","149","293","323","299"
"1167",489334,"Craig Stammen",2018,"1167","100.0","0.221","0.092","0.304","0.313","0.253","0.264","0.220","65","294","88.2","5.6","2137","89.4","89.85","171","569","590","0.5","6.53","115","150","113","148","297","317","302"
"1162",493200,"Seunghwan Oh",2018,"1162","100.0","0.209","0.145","0.265","0.353","0.268","0.269","0.209","52","249","87.0","21.0","2221","87.3","86.28","186","590","566","-1.0","5.66","110","151","112","145","301","323","297"
"1162",608716,"Drew Steckenrider",2018,"1162","100.0","0.227","0.128","0.296","0.355","0.287","0.288","0.220","55","242","87.7","19.8","2267","92.9","92.29","141","563","596","-0.6","6.08","107","149","109","148","302","326","302"
"1160",542960,"Brad Brach",2018,"1160","100.0","0.279","0.124","0.345","0.403","0.329","0.311","0.253","72","258","87.3","9.8","2207","90.3","88.87","161","552","602","-1.4","5.47","108","152","110","148","293","318","296"
"1159",595014,"Blake Treinen",2018,"1159","100.0","0.158","0.041","0.233","0.199","0.187","0.236","0.197","46","291","87.0","6.6","2497","95.2","93.92","222","618","539","-1.3","5.60","111","150","115","151","298","324","301"
"1158",657610,"Trevor Hildenberger",2018,"1158","100.0","0.263","0.214","0.306","0.477","0.333","0.312","0.251","75","285","88.1","8.9","1906","83.2","82.12","157","557","591","-1.1","5.73","109","148","115","145","293","320","292"
"1158",461325,"Tyler Clippard",2018,"1158","100.0","0.223","0.207","0.275","0.430","0.309","0.285","0.199","57","256","87.1","27.2","2110","84.8","84.00","183","575","575","-0.8","5.89","110","151","112","144","296","320","292"
"1157",518553,"Steve Cishek",2018,"1157","100.0","0.181","0.125","0.241","0.306","0.263","0.271","0.189","45","248","87.5","11.5","2367","85.5","87.05","139","472","669","1.5","7.26","113","151","111","150","298","320","295"
"1156",502748,"Brad Peacock",2018,"1156","100.0","0.226","0.206","0.317","0.431","0.310","0.286","0.215","56","248","87.6","15.6","2427","87.7","87.04","160","508","642","-0.7","5.94","110","152","117","150","288","314","287"
"1147",641729,"Joe Jimenez",2018,"1147","100.0","0.222","0.130","0.304","0.351","0.279","0.278","0.204","53","239","88.2","17.5","2446","92.6","92.80","169","553","590","0.2","6.53","110","151","113","147","295","319","291"
"1147",628452,"Raisel Iglesias",2018,"1147","100.0","0.199","0.172","0.234","0.372","0.278","0.318","0.239","52","261","86.4","14.2","2245","90.7","89.99","189","557","585","-0.7","5.93","114","149","111","146","299","308","292"
"1146",453284,"Blake Parker",2018,"1146","100.0","0.249","0.194","0.297","0.443","0.322","0.333","0.252","63","253","90.6","17.4","1808","86.9","87.06","132","526","613","0.2","6.40","111","153","112","148","295","320","301"
"1141",445276,"Kenley Jansen",2018,"1141","100.0","0.201","0.182","0.234","0.383","0.273","0.270","0.204","54","269","84.3","19.0","2570","91.7","93.08","166","589","546","1.4","6.94","111","154","114","148","296","321","300"
"1135",476454,"Dellin Betances",2018,"1135","100.0","0.186","0.114","0.319","0.300","0.259","0.239","0.169","44","237","85.4","11.6","2446","91.2","90.94","182","485","642","-0.3","6.14","108","156","113","148","295","324","289"
"1133",593144,"Richard Rodriguez",2018,"1133","100.0","0.217","0.095","0.311","0.312","0.262","0.258","0.195","55","253","88.3","17.5","2319","89.9","90.05","173","561","564","0.1","6.45","110","150","113","148","300","317","295"
"1133",453172,"Jared Hughes",2018,"1133","100.0","0.212","0.078","0.254","0.290","0.251","0.279","0.221","57","269","89.0","-0.8","1893","90.9","90.60","145","571","555","-0.3","6.14","112","149","111","144","296","304","287"
"1130",489265,"Sergio Romo",2018,"1130","100.0","0.253","0.156","0.312","0.409","0.312","0.288","0.214","65","257","86.5","17.5","2553","80.1","79.30","163","512","614","-0.8","6.02","111","153","113","148","289","322","298"
"1124",605200,"Zach Davies",2018,"1124","100.0","0.269","0.169","0.299","0.438","0.326","0.334","0.274","67","249","88.2","8.9","2250","85.9","85.13","100","487","629","-0.8","5.87","109","155","112","150","301","313","290"
"1124",642152,"Lou Trivino",2018,"1124","100.0","0.201","0.114","0.257","0.314","0.266","0.295","0.228","53","264","86.3","9.2","2311","94.3","94.15","169","566","550","-0.1","6.17","110","149","116","150","297","323","300"
"1120",594027,"Tayron Guerrero",2018,"1120","100.0","0.275","0.159","0.354","0.433","0.347","0.330","0.244","64","233","88.1","11.8","2111","96.2","96.55","138","520","597","0.3","6.54","107","149","109","148","297","322","297"
"1117",607188,"Jake Faria",2018,"1117","100.0","0.248","0.186","0.274","0.434","0.335","0.363","0.267","60","242","89.7","17.0","1878","87.5","86.59","99","492","621","-0.9","5.79","109","155","113","148","291","320","293"
"1116",450729,"Doug Fister",2018,"1116","100.0","0.278","0.179","0.291","0.456","0.344","0.362","0.293","73","263","87.6","8.7","1929","85.2","85.16","63","459","648","0.0","6.26","108","149","110","146","295","315","296"
"1114",519151,"Ryan Pressly",2018,"1114","100.0","0.216","0.106","0.321","0.322","0.267","0.250","0.184","57","264","88.2","6.3","2796","90.6","89.62","204","548","558","-1.0","5.68","111","147","115","146","293","318","291"
"1113",622694,"Elieser Hernandez",2018,"1113","100.0","0.272","0.192","0.291","0.464","0.345","0.342","0.258","68","250","88.3","22.0","2083","87.1","86.79","103","482","624","-0.3","6.22","107","150","106","148","299","322","297"
"1111",518886,"Craig Kimbrel",2018,"1111","100.0","0.146","0.160","0.218","0.305","0.256","0.269","0.175","31","213","89.1","22.3","2434","93.4","93.09","205","512","597","-0.3","6.21","114","154","118","149","281","317","294"
"1110",451584,"Wade Davis",2018,"1110","100.0","0.185","0.159","0.238","0.343","0.272","0.252","0.179","43","233","87.8","13.0","2526","90.3","90.11","141","475","632","-0.2","5.92","116","152","112","145","302","324","304"
"1109",598264,"Matt Barnes",2018,"1109","100.0","0.204","0.117","0.321","0.322","0.279","0.273","0.183","47","230","90.7","6.1","2308","91.3","91.68","166","455","645","0.4","6.54","110","152","115","148","280","315","292"
"1104",592390,"Heath Hembree",2018,"1104","100.0","0.233","0.189","0.295","0.423","0.315","0.289","0.199","53","227","87.8","12.7","2505","91.2","91.20","171","542","557","0.0","6.26","110","152","115","149","280","314","289"
"1100",606625,"Reyes Moronta",2018,"1100","100.0","0.154","0.081","0.213","0.235","0.232","0.256","0.175","34","221","85.5","18.2","2508","89.7","89.44","162","460","635","-0.3","6.00","110","148","113","146","298","317","293"
"1100",673633,"Yoshihisa Hirano",2018,"1100","100.0","0.209","0.123","0.251","0.332","0.267","0.316","0.241","49","235","89.0","9.1","1734","87.6","87.07","148","526","568","-0.5","5.95","108","149","112","149","300","327","301"
"1088",607215,"Eric Skoglund",2018,"1088","100.0","0.246","0.224","0.261","0.470","0.334","0.358","0.277","66","268","91.5","13.8","2103","87.8","87.79","87","512","568","0.0","6.30","109","152","111","143","299","325","297"
"1085",517008,"Alex Colome",2018,"1085","100.0","0.230","0.121","0.291","0.350","0.282","0.303","0.236","59","257","90.2","8.1","2126","92.5","91.84","165","548","531","-0.7","5.93","109","153","113","148","296","325","299"
"1081",592773,"Ryne Stanek",2018,"1081","100.0","0.191","0.149","0.253","0.340","0.273","0.283","0.191","45","235","90.1","20.3","2196","94.2","93.14","184","536","542","-1.1","5.80","110","155","115","149","296","325","293"
"1074",572888,"Shane Greene",2018,"1074","100.0","0.268","0.197","0.311","0.465","0.335","0.318","0.238","68","254","87.9","13.6","2406","89.5","88.00","106","486","583","-1.5","5.40","109","151","112","145","300","325","294"
"1070",543359,"Dan Jennings",2018,"1070","100.0","0.275","0.146","0.313","0.421","0.327","0.335","0.280","66","240","89.1","3.9","2312","87.4","86.89","94","475","589","-0.5","5.89","109","154","113","149","299","317","293"
"1069",519008,"T.J. McFarland",2018,"1069","100.0","0.239","0.097","0.269","0.336","0.275","0.307","0.260","64","268","90.5","-2.0","2000","88.2","86.64","94","470","593","-1.6","5.41","108","151","113","150","302","327","301"
"1067",446899,"Brad Ziegler",2018,"1067","100.0","0.257","0.134","0.286","0.391","0.304","0.310","0.260","71","276","90.1","-4.0","1924","81.7","80.77","113","516","542","-0.9","5.83","107","148","108","148","301","323","297"
"1065",592222,"Alex Claudio",2018,"1065","100.0","0.329","0.137","0.370","0.466","0.352","0.325","0.288","91","277","87.1","0.2","2086","79.3","77.92","130","529","527","-1.4","5.64","106","149","109","146","291","312","292"
"1057",623149,"Paul Sewald",2018,"1057","100.0","0.277","0.201","0.335","0.478","0.348","0.308","0.241","62","224","88.2","19.9","2206","87.1","86.68","109","507","547","-0.4","6.09","114","150","110","148","294","317","298"
"1051",605121,"Justin Anderson",2018,"1051","100.0","0.214","0.061","0.310","0.276","0.295","0.290","0.197","42","196","88.0","11.3","2334","90.8","90.36","151","406","638","-0.4","6.09","110","151","110","147","295","320","300"
"1049",465657,"Joakim Soria",2018,"1049","100.0","0.225","0.114","0.312","0.339","0.271","0.270","0.217","53","236","85.0","16.4","2196","88.2","88.12","159","545","502","-0.1","6.29","113","151","113","148","294","313","293"
"1048",605195,"Kyle Crick",2018,"1048","100.0","0.202","0.072","0.269","0.274","0.257","0.280","0.212","45","223","86.6","12.7","2497","92.1","91.42","132","484","555","-0.7","5.93","107","150","113","147","303","320","300"
"1047",489446,"Kirby Yates",2018,"1047","100.0","0.181","0.097","0.263","0.279","0.236","0.259","0.183","41","226","87.0","13.0","1969","91.1","90.06","191","552","486","-1.0","5.67","114","150","114","147","297","317","302"
"1045",621345,"A.J. Minter",2018,"1045","100.0","0.244","0.085","0.331","0.329","0.285","0.290","0.237","57","234","87.2","16.1","2448","93.9","93.48","166","517","521","-0.4","5.92","105","149","106","148","297","319","296"
"1038",592135,"Cam Bedrosian",2018,"1038","100.0","0.263","0.138","0.316","0.400","0.324","0.342","0.268","63","240","90.9","10.3","2480","88.6","88.15","90","411","621","-0.5","6.00","110","152","111","147","295","320","298"
"1038",641941,"Emilio Pagan",2018,"1038","100.0","0.230","0.243","0.256","0.473","0.325","0.296","0.206","55","239","86.8","25.7","2438","90.9","91.37","161","544","491","0.5","6.50","110","150","118","149","298","322","298"
"1038",572193,"Ryan Tepera",2018,"1038","100.0","0.237","0.185","0.291","0.422","0.318","0.306","0.225","55","232","88.2","13.2","2344","92.4","92.02","154","504","528","-0.4","6.16","108","150","112","144","296","320","292"
"1038",621237,"Jose Alvarado",2018,"1038","100.0","0.183","0.066","0.273","0.249","0.235","0.269","0.209","42","229","88.0","7.4","2169","94.1","94.05","142","444","590","0.0","6.33","111","152","111","146","294","320","291"
