"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"387",640470,"Adbert Alzolay",2020,"387","100.0","0.169","0.099","0.256","0.268","0.259","0.279","0.186","12","71","89.2","9.9","2523","88.6","88.53","46","167","219","-0.1","6.21","110","153","112","148","296","327","297"
"385",542914,"Anthony Bass",2020,"385","100.0","0.189","0.111","0.224","0.300","0.239","0.223","0.176","17","90","88.6","3.2","2083","90.6","91.06","47","168","216","0.5","6.44","108","153","118","146","297","314","289"
"385",656605,"Mitch Keller",2020,"385","100.0","0.132","0.206","0.104","0.338","0.298","0.358","0.203","9","68","88.5","14.3","2385","89.1","88.99","33","156","228","-0.1","6.08","112","150","117","149","292","317","299"
"384",605359,"Evan Marshall",2020,"384","100.0","0.198","0.081","0.291","0.279","0.237","0.229","0.197","17","86","87.3","7.4","2194","87.4","86.55","67","194","190","-0.8","5.64","114","150","118","149","298","320","300"
"384",595928,"John Curtiss",2020,"384","100.0","0.223","0.128","0.273","0.351","0.263","0.283","0.238","21","94","92.0","15.5","2422","90.2","90.58","52","213","169","0.4","6.59","111","169","124","148","300","319","295"
"381",572096,"Trevor Rosenthal",2020,"381","100.0","0.148","0.148","0.238","0.296","0.229","0.210","0.132","12","81","89.3","12.6","2369","95.0","94.96","66","175","204","0.0","6.37","113","153","115","147","301","332","307"
"381",593833,"Wander Suero",2020,"381","100.0","0.227","0.091","0.317","0.318","0.279","0.287","0.218","20","88","87.7","17.8","2428","89.6","89.94","66","202","175","0.3","6.38","107","151","121","143","297","315","294"
"379",664208,"Phil Maton",2020,"379","100.0","0.267","0.105","0.415","0.372","0.310","0.250","0.207","23","86","82.7","13.2","2657","87.5","88.85","69","185","188","1.3","6.97","105","149","115","148","294","317","289"
"378",543339,"Daniel Hudson",2020,"378","100.0","0.195","0.273","0.209","0.468","0.333","0.301","0.184","15","77","89.6","26.5","2363","93.8","93.98","64","205","169","0.2","6.48","111","153","122","144","302","321","297"
"377",465657,"Joakim Soria",2020,"377","100.0","0.217","0.072","0.279","0.289","0.243","0.248","0.202","18","83","88.0","22.8","2324","87.8","88.28","42","179","198","0.5","6.61","108","148","120","148","301","325","298"
"377",621295,"Nick Wittgren",2020,"377","100.0","0.209","0.198","0.259","0.407","0.295","0.321","0.243","18","86","88.4","13.3","2147","90.1","90.96","51","176","193","0.9","6.73","108","152","117","149","293","315","290"
"377",489334,"Craig Stammen",2020,"377","100.0","0.278","0.103","0.333","0.381","0.303","0.277","0.252","27","97","85.1","2.8","2165","89.8","90.48","41","170","204","0.7","6.66","110","148","124","146","301","329","309"
"376",643316,"Paul Fry",2020,"376","100.0","0.250","0.148","0.339","0.398","0.313","0.243","0.184","22","88","88.6","3.3","2515","89.1","88.75","45","154","221","-0.4","6.13","107","153","114","148","297","321","294"
"374",656793,"Nick Nelson",2020,"374","100.0","0.256","0.179","0.281","0.436","0.333","0.360","0.287","20","78","88.0","4.6","2120","92.0","91.89","50","178","196","-0.1","6.35","111","150","120","148","292","323","286"
"374",676051,"Codi Heuer",2020,"374","100.0","0.145","0.060","0.193","0.205","0.200","0.269","0.218","12","83","88.1","7.5","2292","94.4","96.12","60","177","197","1.7","7.26","115","150","113","150","296","321","297"
"374",518553,"Steve Cishek",2020,"374","100.0","0.269","0.218","0.309","0.487","0.359","0.350","0.260","21","78","89.2","18.6","2327","84.0","86.09","41","151","218","2.1","7.62","112","149","120","148","294","319","296"
"373",622092,"Kyle Zimmer",2020,"373","100.0","0.175","0.088","0.259","0.263","0.244","0.268","0.213","14","80","88.0","9.9","2074","87.6","87.81","51","171","201","0.2","6.30","116","161","121","148","304","327","304"
"373",543867,"Nik Turley",2020,"373","100.0","0.173","0.120","0.211","0.293","0.258","0.289","0.212","13","75","88.2","18.7","2660","86.3","86.34","41","159","211","0.0","6.38","108","150","122","148","297","317","296"
"372",623352,"Josh Hader",2020,"372","100.0","0.123","0.169","0.161","0.292","0.255","0.256","0.144","8","65","85.4","23.9","2204","89.9","90.70","65","168","200","0.8","6.78","109","154","115","148","301","323","296"
"371",641755,"Tyler Kinley",2020,"371","100.0","0.167","0.103","0.212","0.269","0.259","0.282","0.187","13","78","85.9","11.9","2455","91.5","90.64","63","174","194","-0.9","5.47","115","150","115","146","300","325","302"
"371",571670,"Dylan Floro",2020,"371","100.0","0.250","0.098","0.297","0.348","0.259","0.276","0.254","23","92","84.6","9.2","2131","90.1","90.17","40","172","199","0.1","6.28","109","157","117","147","304","318","290"
"371",573204,"Caleb Thielbar",2020,"371","100.0","0.192","0.027","0.275","0.219","0.233","0.265","0.205","14","73","83.1","20.8","2471","82.0","82.38","53","180","188","0.4","6.51","105","152","115","149","297","328","293"
"370",642152,"Lou Trivino",2020,"370","100.0","0.193","0.133","0.241","0.325","0.266","0.282","0.202","16","83","87.7","15.2","2137","91.9","92.13","49","172","197","0.2","6.41","109","150","126","150","301","326","299"
"370",521230,"Liam Hendriks",2020,"370","100.0","0.161","0.057","0.260","0.218","0.170","0.227","0.211","14","87","87.9","16.9","2374","93.1","94.25","75","207","162","1.1","7.00","112","149","122","150","302","329","303"
"370",621129,"Kyle Cody",2020,"370","100.0","0.190","0.089","0.233","0.278","0.266","0.279","0.200","15","79","88.9","11.8","2283","89.1","88.01","33","155","214","-1.1","6.22","108","158","115","149","302","319","292"
"369",621052,"Alex Reyes",2020,"369","100.0","0.197","0.085","0.302","0.282","0.277","0.279","0.186","14","71","83.7","20.8","2588","92.6","92.62","55","159","207","0.0","6.34","109","149","114","144","300","323","301"
"369",572193,"Ryan Tepera",2020,"369","100.0","0.227","0.120","0.349","0.347","0.303","0.286","0.212","17","75","90.3","10.9","2275","90.1","90.33","73","166","201","0.2","6.45","115","155","112","149","293","327","295"
"368",608648,"Tyler Duffey",2020,"368","100.0","0.153","0.118","0.212","0.271","0.214","0.250","0.206","13","85","93.5","10.4","2373","87.1","87.21","63","173","193","0.1","6.36","108","156","113","149","298","331","295"
"368",521655,"Wilmer Font",2020,"368","100.0","0.378","0.149","0.448","0.527","0.414","0.359","0.289","28","74","88.3","15.7","2222","91.3","92.07","35","181","186","0.8","6.73","106","150","120","145","296","313","289"
"367",453281,"Wade LeBlanc",2020,"367","100.0","0.293","0.239","0.280","0.533","0.364","0.307","0.255","27","92","85.4","13.8","1847","81.3","80.98","41","164","199","-0.3","6.07","105","152","115","147","299","320","294"
"366",517008,"Alex Colome",2020,"366","100.0","0.163","0.050","0.203","0.213","0.213","0.262","0.214","13","80","86.6","3.2","2139","90.8","90.81","59","191","174","0.0","6.20","111","151","114","150","298","321","301"
"366",641941,"Emilio Pagan",2020,"366","100.0","0.182","0.195","0.196","0.377","0.272","0.304","0.217","14","77","89.2","24.3","2369","91.4","91.98","47","176","190","0.6","6.62","116","150","132","147","305","335","311"
"364",642203,"Taylor Widener",2020,"364","100.0","0.192","0.260","0.196","0.452","0.329","0.322","0.209","14","73","86.8","15.6","2311","91.5","92.31","48","162","199","0.8","6.95","108","153","125","151","302","333","304"
"364",489265,"Sergio Romo",2020,"364","100.0","0.211","0.158","0.255","0.368","0.289","0.293","0.221","16","76","86.6","21.0","2685","78.7","74.41","46","161","200","-4.3","6.36","106","153","115","148","300","332","297"
"364",545064,"Jairo Diaz",2020,"364","100.0","0.365","0.247","0.409","0.612","0.442","0.424","0.341","31","85","88.1","7.4","2222","90.9","90.90","39","166","195","0.0","5.97","116","152","119","146","305","328","304"
"363",543272,"Brad Hand",2020,"363","100.0","0.169","0.091","0.265","0.260","0.213","0.235","0.175","13","77","87.5","24.2","2415","85.2","83.89","39","157","204","-1.3","5.43","104","150","114","147","296","316","285"
"363",656186,"Dan Altavilla",2020,"363","100.0","0.234","0.208","0.300","0.442","0.332","0.353","0.258","18","77","91.1","17.3","2488","93.4","92.25","49","155","208","-1.2","5.61","109","154","122","147","301","329","298"
"363",592390,"Heath Hembree",2020,"363","100.0","0.329","0.430","0.333","0.759","0.462","0.406","0.287","26","79","89.9","17.0","2597","90.6","91.29","49","182","179","0.7","6.63","110","151","119","146","291","322","289"
"362",660600,"Enoli Paredes",2020,"362","100.0","0.237","0.092","0.304","0.329","0.297","0.350","0.288","18","76","88.2","13.3","2538","92.3","92.27","51","158","203","0.0","6.23","112","151","114","149","288","319","300"
"361",518858,"Nate Jones",2020,"361","100.0","0.325","0.247","0.400","0.571","0.393","0.329","0.264","25","77","93.5","16.2","2402","92.2","91.62","60","182","176","-0.6","5.84","111","153","122","147","294","320","290"
"361",628452,"Raisel Iglesias",2020,"361","100.0","0.193","0.072","0.288","0.265","0.219","0.236","0.195","16","83","85.6","15.3","2387","90.9","90.50","73","187","168","-0.4","6.04","112","152","119","148","293","317","285"
"361",607572,"Sam Howard",2020,"361","100.0","0.221","0.221","0.277","0.442","0.324","0.291","0.211","17","77","86.6","23.5","2454","87.4","86.76","59","165","189","-0.6","5.73","106","152","120","147","295","316","292"
"361",572125,"Sam Selman",2020,"361","100.0","0.186","0.129","0.244","0.314","0.273","0.260","0.192","13","70","84.1","19.9","2532","84.5","85.02","44","147","211","0.5","6.45","110","157","120","149","294","319","291"
"360",570666,"Luis Cessa",2020,"360","100.0","0.235","0.165","0.273","0.400","0.295","0.299","0.247","20","85","88.9","13.4","2323","87.2","86.67","48","173","187","-0.5","5.82","111","150","121","148","292","320","287"
"360",663765,"Jake Woodford",2020,"360","100.0","0.253","0.278","0.228","0.532","0.337","0.341","0.269","20","79","90.0","12.2","2335","87.0","87.23","33","162","198","0.2","6.43","111","153","115","149","303","327","303"
"359",592169,"Austin Brice",2020,"359","100.0","0.236","0.222","0.318","0.458","0.354","0.319","0.220","17","72","90.3","14.6","2365","89.2","87.86","54","157","200","-1.3","5.47","111","151","120","146","285","322","289"
"358",573124,"Taylor Rogers",2020,"358","100.0","0.302","0.163","0.400","0.465","0.341","0.284","0.246","26","86","89.5","8.5","2355","88.4","87.88","42","178","175","-0.5","5.92","102","151","114","146","301","332","293"
"358",596720,"Dovydas Neverauskas",2020,"358","100.0","0.304","0.253","0.373","0.557","0.392","0.339","0.265","24","79","90.8","12.3","2506","89.5","90.31","49","151","207","0.8","6.76","107","150","120","147","299","321","295"
"357",475479,"David Phelps",2020,"357","100.0","0.241","0.278","0.293","0.519","0.336","0.308","0.219","19","79","85.0","13.5","2429","89.7","88.47","42","157","197","-1.2","5.46","110","151","123","148","296","323","291"
"357",502202,"Brad Boxberger",2020,"357","100.0","0.246","0.174","0.286","0.420","0.320","0.331","0.244","17","69","87.7","9.6","2186","88.7","87.89","38","157","199","-0.8","5.77","102","152","117","149","299","319","289"
"356",572020,"James Paxton",2020,"356","100.0","0.284","0.247","0.365","0.531","0.362","0.301","0.227","23","81","90.7","18.4","2179","87.9","88.01","52","183","172","0.1","6.47","108","149","121","148","298","323","283"
"354",518617,"Jake Diekman",2020,"354","100.0","0.114","0.043","0.184","0.157","0.199","0.240","0.137","8","70","84.8","4.4","2455","90.0","89.38","64","157","196","-0.6","6.38","107","148","119","148","300","324","301"
"353",519151,"Ryan Pressly",2020,"353","100.0","0.253","0.157","0.365","0.410","0.307","0.247","0.209","21","83","89.7","10.0","2779","89.4","89.25","65","178","174","-0.1","6.17","113","152","114","149","290","326","304"
"352",621368,"Taylor Hearn",2020,"352","100.0","0.206","0.111","0.282","0.317","0.291","0.268","0.181","13","63","90.0","23.5","2199","90.7","88.60","36","147","204","-2.1","6.26","109","152","116","146","299","318","293"
"350",623474,"Jimmy Herget",2020,"350","100.0","0.188","0.145","0.216","0.333","0.297","0.332","0.237","13","69","86.2","20.6","2437","87.8","83.27","39","152","196","-4.5","4.95","111","156","115","150","299","318","294"
"349",501789,"Will Harris",2020,"349","100.0","0.280","0.160","0.353","0.440","0.342","0.335","0.269","21","75","90.1","9.7","2449","88.3","89.03","50","173","176","0.7","6.65","107","153","125","144","299","315","294"
"349",672715,"Luis Patino",2020,"349","100.0","0.257","0.143","0.326","0.400","0.348","0.302","0.191","18","70","87.8","17.9","2395","93.2","94.10","39","148","200","0.9","7.02","115","151","128","148","305","333","312"
"349",670056,"Caleb Baragar",2020,"349","100.0","0.210","0.185","0.233","0.395","0.276","0.288","0.220","17","81","90.1","29.0","2601","90.9","91.42","33","173","174","0.5","6.57","108","152","116","146","296","320","294"
"348",594987,"Casey Sadler",2020,"348","100.0","0.205","0.192","0.245","0.397","0.309","0.312","0.247","15","73","86.2","11.3","2648","87.1","86.97","45","150","198","-0.1","6.06","111","152","110","147","291","323","294"
"348",657612,"Tim Hill",2020,"348","100.0","0.239","0.183","0.292","0.423","0.311","0.289","0.238","17","71","85.1","0.5","2152","89.6","90.43","37","162","184","0.8","7.11","112","149","120","149","296","329","309"
"347",592346,"Chi Chi Gonzalez",2020,"347","100.0","0.289","0.211","0.328","0.500","0.376","0.357","0.291","22","76","90.3","15.4","2306","89.6","89.57","28","150","193","0.0","5.86","114","150","115","145","304","334","304"
"346",643778,"Tyler Webb",2020,"346","100.0","0.218","0.103","0.259","0.321","0.261","0.297","0.240","17","78","84.5","15.4","2064","84.8","85.24","46","182","162","0.4","6.50","110","150","114","148","299","325","300"
"346",665152,"Dean Kremer",2020,"346","100.0","0.214","0.171","0.306","0.386","0.306","0.319","0.225","15","70","90.8","14.5","2356","86.9","86.55","39","148","198","-0.3","6.21","106","150","116","147","300","320","294"
"345",656945,"Tanner Scott",2020,"345","100.0","0.164","0.068","0.224","0.233","0.247","0.283","0.201","12","73","85.1","4.4","2702","93.3","93.14","52","145","197","-0.2","6.16","109","152","113","146","296","320","293"
"345",458677,"Justin Wilson",2020,"345","100.0","0.240","0.053","0.333","0.293","0.278","0.274","0.218","18","75","82.6","10.3","2329","92.9","92.62","42","170","174","-0.3","6.11","110","147","120","142","295","319","291"
"343",445213,"Brandon Kintzler",2020,"343","100.0","0.236","0.157","0.247","0.393","0.293","0.316","0.257","21","89","85.8","4.4","1998","89.9","90.38","23","151","192","0.5","6.58","104","150","112","147","297","318","290"
"341",571656,"Buck Farmer",2020,"341","100.0","0.244","0.146","0.258","0.390","0.285","0.336","0.273","20","82","89.4","6.5","2158","89.6","89.11","33","166","175","-0.5","5.93","113","149","118","148","300","325","296"
"341",571901,"Aaron Loup",2020,"341","100.0","0.200","0.176","0.230","0.376","0.269","0.299","0.245","17","85","84.8","8.0","2270","87.5","87.20","33","167","168","-0.3","6.42","110","151","113","148","298","316","293"
"341",642130,"Blake Taylor",2020,"341","100.0","0.173","0.107","0.196","0.280","0.253","0.258","0.180","13","75","82.3","7.5","2274","91.7","92.37","29","146","194","0.7","6.62","110","152","113","148","287","320","298"
"340",657624,"Josh James",2020,"340","100.0","0.234","0.250","0.282","0.484","0.384","0.389","0.251","15","64","85.4","16.4","2284","92.0","92.08","37","121","216","0.1","6.34","112","154","117","150","290","317","297"
"340",502026,"Jeremy Jeffress",2020,"340","100.0","0.137","0.055","0.161","0.192","0.220","0.320","0.251","10","73","89.9","2.8","1946","88.6","89.25","32","131","207","0.6","6.55","112","155","111","149","292","321","296"
"340",656464,"Kevin Ginkel",2020,"340","100.0","0.318","0.212","0.400","0.530","0.400","0.334","0.248","21","66","89.9","19.7","2319","90.9","91.66","50","152","188","0.8","7.00","108","154","121","150","301","328","303"
"339",605240,"Jace Fry",2020,"339","100.0","0.225","0.169","0.295","0.394","0.310","0.296","0.227","16","71","90.5","9.2","2268","86.0","84.67","47","137","201","-1.3","5.29","108","149","113","149","294","319","299"
"339",493603,"Adam Ottavino",2020,"339","100.0","0.270","0.149","0.375","0.419","0.332","0.288","0.218","20","74","90.6","8.9","2533","87.1","88.32","36","136","202","1.2","7.13","108","149","117","148","293","321","285"
"336",605482,"Cy Sneed",2020,"336","100.0","0.310","0.225","0.404","0.535","0.384","0.306","0.227","22","71","85.1","20.3","2337","89.4","88.78","39","159","176","-0.6","6.29","114","151","114","148","284","316","294"
"336",598287,"Noe Ramirez",2020,"336","100.0","0.203","0.122","0.220","0.324","0.262","0.295","0.239","15","74","86.5","14.0","2277","83.3","82.54","38","150","184","-0.8","5.82","110","152","118","147","312","323","296"
"336",548384,"Brooks Raley",2020,"336","100.0","0.178","0.178","0.233","0.356","0.276","0.263","0.178","13","73","80.8","14.5","2597","85.7","84.88","53","167","165","-0.8","5.81","113","152","117","148","290","323","297"
"335",621249,"Duane Underwood Jr.",2020,"335","100.0","0.313","0.263","0.408","0.575","0.383","0.310","0.252","25","80","92.0","11.9","2025","89.2","89.37","55","151","182","0.2","6.49","113","152","115","148","295","323","295"
"333",543022,"Tyler Chatwood",2020,"333","100.0","0.289","0.184","0.400","0.474","0.352","0.334","0.274","22","76","90.2","8.6","2596","90.6","90.47","43","147","186","-0.1","6.22","112","157","116","150","290","323","297"
"332",459429,"Jake McGee",2020,"332","100.0","0.187","0.160","0.300","0.347","0.236","0.231","0.187","14","75","91.2","18.7","2267","94.5","94.28","67","195","136","-0.2","6.17","115","160","119","149","304","320","291"
"332",650530,"Bryan Garcia",2020,"332","100.0","0.222","0.025","0.257","0.247","0.258","0.309","0.270","18","81","85.6","15.2","2201","91.8","91.24","33","164","167","-0.6","5.98","107","147","116","145","298","326","289"
"331",592222,"Alex Claudio",2020,"331","100.0","0.243","0.135","0.281","0.378","0.296","0.264","0.220","18","74","81.1","6.4","2049","78.7","78.30","38","146","183","-0.4","6.05","109","150","114","148","296","316","294"
"331",519008,"T.J. McFarland",2020,"331","100.0","0.302","0.244","0.292","0.547","0.372","0.355","0.300","26","86","90.8","2.2","1975","85.0","84.09","23","141","188","-0.9","5.72","110","150","123","150","302","327","300"
"329",608665,"Kendall Graveman",2020,"329","100.0","0.221","0.191","0.250","0.412","0.300","0.296","0.238","15","68","91.6","6.5","2268","92.4","92.69","24","129","200","0.3","6.44","109","156","121","147","289","324","293"
"328",664948,"Anthony Misiewicz",2020,"328","100.0","0.263","0.158","0.367","0.421","0.315","0.278","0.242","20","76","88.4","21.0","2513","89.1","88.67","48","152","175","-0.4","5.98","110","157","120","148","295","327","293"
"324",663878,"Nate Pearson",2020,"324","100.0","0.209","0.239","0.191","0.448","0.331","0.318","0.222","14","67","89.0","16.6","2402","90.2","91.19","36","137","187","1.0","6.80","105","152","119","147","301","317","294"
"323",543883,"Nick Vincent",2020,"323","100.0","0.271","0.247","0.286","0.518","0.351","0.354","0.289","23","85","90.5","15.0","2281","87.8","87.62","34","161","161","-0.2","6.16","104","153","116","148","301","319","289"
"323",519141,"Drew Pomeranz",2020,"323","100.0","0.145","0.048","0.242","0.194","0.216","0.206","0.118","9","62","86.7","15.9","2401","92.5","91.04","52","150","173","-1.5","5.42","110","150","126","148","303","331","307"
"323",656222,"Jalen Beeks",2020,"323","100.0","0.276","0.105","0.408","0.382","0.298","0.241","0.226","21","76","84.3","10.8","2006","89.9","90.20","58","174","147","0.3","6.51","106","156","118","147","298","317","296"
"323",453343,"Mark Melancon",2020,"323","100.0","0.262","0.048","0.300","0.310","0.272","0.275","0.247","22","84","86.3","-0.3","2447","87.7","87.54","29","148","169","-0.2","6.27","109","149","114","150","305","328","299"
"322",621366,"Ryan Borucki",2020,"322","100.0","0.200","0.100","0.282","0.300","0.280","0.281","0.199","12","60","88.2","15.5","2201","90.3","90.38","46","141","179","0.1","6.34","107","152","121","146","291","311","290"
"322",670970,"Adrian Morejon",2020,"322","100.0","0.267","0.307","0.302","0.573","0.359","0.345","0.277","20","75","86.7","9.0","2221","90.8","90.60","43","151","171","-0.2","6.13","115","152","123","148","302","333","313"
"320",650895,"Diego Castillo",2020,"320","100.0","0.156","0.156","0.176","0.312","0.258","0.256","0.176","12","77","83.3","5.1","2131","89.7","88.52","52","136","182","-1.2","5.54","111","155","114","148","304","320","294"
"319",608335,"Kyle Funkhouser",2020,"319","100.0","0.319","0.203","0.345","0.522","0.391","0.371","0.314","22","69","90.3","8.8","2152","92.0","92.82","32","138","180","0.8","6.60","112","149","119","147","296","325","287"
"317",570663,"Hansel Robles",2020,"317","100.0","0.284","0.254","0.341","0.537","0.382","0.376","0.282","19","67","87.2","14.8","2020","92.0","91.87","46","150","166","-0.1","6.18","112","148","114","146","299","321","293"
"315",433589,"Yusmeiro Petit",2020,"315","100.0","0.232","0.134","0.254","0.366","0.271","0.311","0.230","19","82","84.8","17.0","2050","84.3","85.43","43","164","150","1.1","7.09","108","149","121","150","302","327","301"
"315",453284,"Blake Parker",2020,"315","100.0","0.203","0.169","0.303","0.373","0.280","0.256","0.194","12","59","88.0","16.1","1580","83.7","84.54","40","136","178","0.8","6.82","112","149","117","148","293","323","295"
"313",669060,"Bryse Wilson",2020,"313","100.0","0.286","0.159","0.348","0.444","0.357","0.347","0.260","18","63","89.7","11.3","2102","91.1","91.71","31","146","166","0.6","6.62","109","152","116","151","311","334","296"
"311",446321,"Ross Detwiler",2020,"311","100.0","0.253","0.133","0.293","0.387","0.294","0.283","0.240","19","75","88.5","8.9","2170","87.9","86.82","43","154","155","-1.1","5.51","111","149","115","147","294","320","300"
"310",572955,"Pierce Johnson",2020,"310","100.0","0.214","0.129","0.310","0.343","0.281","0.283","0.222","15","70","89.1","21.3","2667","90.0","89.16","54","135","175","-0.8","5.77","112","148","126","147","302","331","310"
"309",606930,"Jacob Barnes",2020,"309","100.0","0.275","0.116","0.391","0.391","0.306","0.306","0.250","19","69","89.0","11.0","2348","92.2","92.70","50","146","158","0.5","6.60","108","149","116","147","307","324","300"
"308",621381,"Matt Strahm",2020,"308","100.0","0.189","0.149","0.196","0.338","0.270","0.320","0.242","14","74","86.3","13.8","2378","88.9","88.33","32","145","157","-0.6","5.92","113","149","129","147","301","331","311"
"306",520980,"Pedro Baez",2020,"306","100.0","0.159","0.127","0.167","0.286","0.234","0.271","0.213","10","63","86.7","22.7","1996","90.1","89.25","42","146","160","-0.9","5.95","111","164","116","148","296","317","293"
"305",445926,"Jesse Chavez",2020,"305","100.0","0.303","0.318","0.280","0.621","0.395","0.377","0.299","20","66","85.9","10.5","2207","89.0","88.52","19","123","181","-0.5","6.11","109","154","113","149","299","317","289"
"304",592612,"Josh Osich",2020,"304","100.0","0.266","0.241","0.306","0.506","0.348","0.299","0.242","21","79","85.7","4.0","2239","87.6","87.29","39","147","154","-0.3","5.97","107","149","117","146","285","319","287"
"304",657571,"Caleb Ferguson",2020,"304","100.0","0.222","0.194","0.293","0.417","0.280","0.207","0.162","16","72","86.6","11.4","2353","93.6","93.57","52","179","125","0.0","6.22","112","159","116","147","301","318","290"
"304",592858,"Rowan Wick",2020,"304","100.0","0.265","0.132","0.362","0.397","0.305","0.311","0.259","18","68","90.1","16.0","2471","88.3","88.38","36","141","162","0.1","6.39","112","154","111","149","294","321","295"
"302",656876,"Drew Rasmussen",2020,"302","100.0","0.274","0.194","0.368","0.468","0.356","0.278","0.209","17","62","86.8","2.8","2500","93.8","94.17","41","128","174","0.4","6.48","112","152","121","154","295","316","296"
"300",621078,"Brady Lail",2020,"300","100.0","0.226","0.258","0.200","0.484","0.340","0.320","0.230","14","62","91.0","20.9","2318","86.5","85.97","22","129","169","-0.5","6.06","111","155","126","148","292","321","295"
"300",518886,"Craig Kimbrel",2020,"300","100.0","0.182","0.164","0.320","0.345","0.307","0.317","0.196","10","55","91.1","15.3","2370","92.8","93.28","40","113","185","0.5","6.56","115","154","113","149","296","324","300"
"300",656794,"Sean Newcomb",2020,"300","100.0","0.333","0.250","0.340","0.583","0.415","0.374","0.293","20","60","86.1","14.4","2298","88.1","87.56","25","123","174","-0.5","5.92","104","150","113","151","308","333","298"
"299",595465,"Dan Winkler",2020,"299","100.0","0.175","0.143","0.190","0.317","0.281","0.327","0.225","11","63","84.2","14.8","2479","88.9","89.44","40","145","152","0.5","6.47","111","154","112","149","294","324","294"
"299",607237,"Amir Garrett",2020,"299","100.0","0.161","0.194","0.188","0.355","0.258","0.270","0.188","10","62","89.1","13.8","2003","89.3","89.66","55","126","173","0.4","6.55","113","153","121","149","293","318","289"
"299",663432,"Tanner Rainey",2020,"299","100.0","0.119","0.209","0.129","0.328","0.227","0.260","0.184","8","67","91.2","18.4","2437","92.9","92.97","71","150","148","0.1","6.34","110","153","121","143","307","320","293"
"298",502188,"Jeff Samardzija",2020,"298","100.0","0.296","0.338","0.241","0.634","0.403","0.360","0.282","21","71","88.3","29.7","2512","86.7","87.20","18","134","162","0.5","6.49","111","162","120","149","299","320","297"
"297",656322,"Sam Coonrod",2020,"297","100.0","0.283","0.217","0.341","0.500","0.366","0.293","0.217","17","60","87.8","12.6","2245","94.3","94.51","37","127","168","0.2","6.25","109","155","116","147","298","317","293"
"292",534910,"Jesse Hahn",2020,"292","100.0","0.071","0.018","0.108","0.089","0.155","0.225","0.151","4","56","86.5","15.7","2639","88.1","88.12","29","120","171","0.0","6.40","110","157","118","147","303","327","301"
"291",657611,"Cam Hill",2020,"291","100.0","0.175","0.222","0.156","0.397","0.264","0.311","0.225","11","63","87.8","18.7","2484","87.0","87.59","39","131","158","0.6","6.62","110","153","119","150","292","318","295"
"291",660813,"Brusdar Graterol",2020,"291","100.0","0.225","0.063","0.250","0.288","0.246","0.260","0.225","18","80","88.8","-0.6","2122","96.3","95.22","22","145","142","-1.1","5.56","112","159","120","148","302","321","292"
"290",601713,"Nick Pivetta",2020,"290","100.0","0.286","0.286","0.326","0.571","0.378","0.347","0.265","18","63","91.3","20.4","2367","87.7","88.34","33","136","152","0.6","6.72","110","151","115","148","290","326","293"
"290",624647,"Victor Gonzalez",2020,"290","100.0","0.176","0.027","0.250","0.203","0.194","0.214","0.170","13","74","86.8","-2.4","2305","91.1","91.13","48","143","144","0.0","6.32","112","161","119","148","297","317","293"
"289",606160,"Rafael Montero",2020,"289","100.0","0.190","0.190","0.238","0.381","0.278","0.317","0.240","12","63","86.4","23.8","2227","93.4","93.29","33","132","156","-0.1","6.16","110","156","113","149","302","322","298"
"289",502154,"Zack Britton",2020,"289","100.0","0.174","0.058","0.226","0.232","0.219","0.247","0.194","12","69","87.4","-6.8","2114","92.1","91.52","33","128","158","-0.6","5.87","108","149","113","148","293","319","282"
"286",457915,"Javy Guerra",2020,"286","100.0","0.302","0.143","0.354","0.444","0.351","0.312","0.255","19","63","91.8","22.1","2179","89.1","88.87","35","140","146","-0.2","6.05","110","155","126","141","301","325","294"
"286",661255,"Yoan Lopez",2020,"286","100.0","0.269","0.256","0.293","0.526","0.354","0.310","0.227","21","78","90.5","8.8","2259","91.0","91.58","37","143","143","0.6","6.89","109","155","120","150","303","331","301"
"285",622253,"Dillon Tate",2020,"285","100.0","0.164","0.073","0.190","0.236","0.221","0.320","0.262","9","55","85.4","5.0","2044","90.4","90.20","29","116","166","-0.2","6.19","107","155","115","146","301","321","294"
"285",489119,"Wade Miley",2020,"285","100.0","0.268","0.143","0.326","0.411","0.351","0.350","0.287","15","56","83.3","9.0","2222","84.3","84.36","36","117","165","0.1","6.18","111","152","117","146","297","318","288"
"285",519393,"Marcus Walden",2020,"285","100.0","0.371","0.387","0.383","0.758","0.487","0.414","0.344","23","62","93.4","10.4","2141","89.8","90.85","25","136","149","1.1","6.76","110","151","119","145","281","319","291"
"284",623465,"Evan Phillips",2020,"284","100.0","0.250","0.054","0.371","0.304","0.318","0.304","0.217","14","56","85.1","14.8","2242","91.0","90.82","30","111","169","-0.2","6.27","105","153","119","147","300","318","291"
"284",642701,"Dennis Santana",2020,"284","100.0","0.234","0.219","0.262","0.453","0.333","0.337","0.260","15","64","84.3","9.7","2488","88.6","87.64","34","120","162","-1.0","5.86","111","157","119","147","299","317","288"
